xml,section,pathTemplate,kind,value,count,examplePath,candidateValues
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[]/CI_OnlineResource/linkage/URL/text(),text,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840701.Dobson.Beck.018.U_Nairobi.csv,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[3]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[2]/CI_OnlineResource/linkage/URL/text(),19840701.Dobson.Beck.018.U_Nairobi.csv | 19840701.dobson.beck.018.u_nairobi.csv | https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840701.Dobson.Beck.018.U_Nairobi.csv
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[]/CI_OnlineResource/linkage/URL/text(),text,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840601.Dobson.Beck.018.U_Nairobi.csv,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[3]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[3]/CI_OnlineResource/linkage/URL/text(),19840601.Dobson.Beck.018.U_Nairobi.csv | 19840601.dobson.beck.018.u_nairobi.csv | https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840601.Dobson.Beck.018.U_Nairobi.csv
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[]/CI_OnlineResource/linkage/URL/text(),text,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840501.Dobson.Beck.018.U_Nairobi.csv,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[3]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[4]/CI_OnlineResource/linkage/URL/text(),19840501.Dobson.Beck.018.U_Nairobi.csv | 19840501.dobson.beck.018.u_nairobi.csv | https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840501.Dobson.Beck.018.U_Nairobi.csv
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[]/CI_OnlineResource/linkage/URL/text(),text,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840401.Dobson.Beck.018.U_Nairobi.csv,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[3]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[5]/CI_OnlineResource/linkage/URL/text(),19840401.Dobson.Beck.018.U_Nairobi.csv | 19840401.dobson.beck.018.u_nairobi.csv | https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840401.Dobson.Beck.018.U_Nairobi.csv
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[]/CharacterString/text(),text,https://oscar.wmo.int/surface/#/feedback,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[2]/CharacterString/text(),/feedback | feedback | https://oscar.wmo.int/surface/#/feedback
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,attribute,http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,CI_RoleCode | gmxCodelists.xml#CI_RoleCode | gmxcodelists.xml#ci_rolecode | http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,attribute,custodian,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,custodian
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,47.040886 8.308403 445.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[1]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),47.040886 8.308403 445.0
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,47.036392 8.300933 454.46,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[1]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),47.036392 8.300933 454.46
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,47.036419 8.30095 454.32,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[2]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),47.036419 8.30095 454.32
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geoLocation/Point/pos/text(),text,47.037 8.302 450.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[1]/GeospatialLocation/geoLocation/Point/pos/text(),47.037 8.302 450.0
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geoLocation/Point/pos/text(),text,47.036442 8.301014 454.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[2]/GeospatialLocation/geoLocation/Point/pos/text(),47.036442 8.301014 454.0
resources/wmdr10_xml_examples/20250731_0-20000-0-06650.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geopositioningMethod/@href,attribute,http://codes.wmo.int/wmdr/GeopositioningMethod/gps,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[2]/GeospatialLocation/geopositioningMethod/@href,gps | http://codes.wmo.int/wmdr/GeopositioningMethod/gps
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[]/CharacterString/text(),text,https://oscar.wmo.int/surface/#/feedback,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[2]/CharacterString/text(),/feedback | feedback | https://oscar.wmo.int/surface/#/feedback
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,attribute,http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,CI_RoleCode | gmxCodelists.xml#CI_RoleCode | gmxcodelists.xml#ci_rolecode | http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,attribute,custodian,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,custodian
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,46.420453 7.823197 1538.86,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[4]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),46.420453 7.823197 1538.86
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/text(),text,0.86,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[4]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/text(),0.86
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,46.420369 7.823261 1538.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[5]/ObservingCapability/observation[1]/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),46.420369 7.823261 1538.0
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/text(),text,0.05,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[5]/ObservingCapability/observation[1]/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/text(),0.05
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/facility/@href,attribute,http://codes.wmo.int/wmdr/0-20000-0-06725,1,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/facility/@href,0-20000-0-06725 | http://codes.wmo.int/wmdr/0-20000-0-06725
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/author/text(),text,jkl,1,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/author/text(),jkl
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/description/text(),text,Station destroyed,1,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/description/text(),Station destroyed
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/documentationURL/text(),text,catastrop.he,1,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/documentationURL/text(),catastrop.he
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/typeOfEvent/@href,attribute,http://codes.wmo.int/wmdr/EventAtFacility/landslide,1,/WIGOSMetadataRecord/facility/ObservingFacility/facilityLog/FacilityLog/logEntry/EventReport/typeOfEvent/@href,http://codes.wmo.int/wmdr/EventAtFacility/landslide | landslide
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geoLocation/Point/pos/text(),text,46.4204 7.8232 1540.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[1]/GeospatialLocation/geoLocation/Point/pos/text(),46.4204 7.8232 1540.0
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geoLocation/Point/pos/text(),text,46.420453 7.823197 1538.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[2]/GeospatialLocation/geoLocation/Point/pos/text(),46.420453 7.823197 1538.0
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geopositioningMethod/@href,attribute,http://codes.wmo.int/wmdr/GeopositioningMethod/map,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[1]/GeospatialLocation/geopositioningMethod/@href,http://codes.wmo.int/wmdr/GeopositioningMethod/map | map
resources/wmdr10_xml_examples/Blatten_20250729_0-20000-0-06725.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geopositioningMethod/@href,attribute,http://codes.wmo.int/wmdr/GeopositioningMethod/gps,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[2]/GeospatialLocation/geopositioningMethod/@href,gps | http://codes.wmo.int/wmdr/GeopositioningMethod/gps
